dataset,target_language,repo,repo_url,pr_url,base_commit,head_commit,path,from_line,to_line,note,category,pr_files_changed,pr_lines_added,pr_lines_removed,pr_total_lines_changed,num_comments,repo_size_kb,repo_total_files,repo_python_files,repo_total_directories,repo_max_directory_depth
aacr_bench,python,browser-use/browser-use,https://github.com/browser-use/browser-use,https://github.com/browser-use/browser-use/pull/3172,72f1585f9add5b72e829eaee3b5bff684e0b08d3,e85a547378b236c9788802d28e816f10940a7e53,browser_use/llm/google/chat.py,376,376,"**Critical Issue**: Removed retry logic without replacement

The manual retry loop was removed (lines with `for attempt in range(10):`), but the comment says ""Let Google client handle retries internally"". However:

1. **No evidence the Google client has automatic retries** for all error types that were previously handled
2. The old code had explicit retry logic for rate limits, server errors, and connection issues
3. **Breaking change**: This could cause failures for users experiencing transient network issues or rate limits that would have previously been handled

**Required verification**:
- Does the Google Generative AI client (`google-genai`) actually retry on rate limits (429), server errors (500/502/503), and connection timeouts?
- If not, this is a **regression** that will break existing functionality

**Recommendation**: Either:
1. Verify and document that the Google client handles these retries, OR
2. Keep the retry logic but optimize the backoff strategy (which seems to be the actual performance issue)",Code Defect,1,174,150,324,3,30929,473,365,97,4
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/7151,f189316eae1c199a5891f7a8bc47d53bb1b5c818,8362ab405c35d260dd2328dc207aefcf30778f66,graphrag/utils.py,417,417,"The condition 'if not res.total == 0:' is logically correct but could be misinterpreted. Consider using 'if res.total != 0:' for better clarity.
",Maintainability and Readability,4,137,70,207,13,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/7151,f189316eae1c199a5891f7a8bc47d53bb1b5c818,8362ab405c35d260dd2328dc207aefcf30778f66,graphrag/utils.py,417,417,"**Critical Logic Error**: This condition is inverted and will cause incorrect behavior.

The code changes from:
```python
if res.total == 0:
    return None
```

to:
```python
if not res.total == 0:
```

This means ""if total is NOT zero, then iterate through results"", but the for loop that follows is NOT inside an else block. This will cause the code to:
1. When `res.total == 0`: Skip the condition and execute the for loop on empty results
2. When `res.total != 0`: Enter the condition block (which has no body now) and still execute the for loop

**Suggested fix:**
```python
if res.total == 0:
    return None
# Keep the for loop here (unindented)
```

Or if you want to keep the inverted logic:
```python
if res.total > 0:
    for id in res.ids:
        # ... rest of the code indented inside this block
```",Code Defect,4,137,70,207,13,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/7151,f189316eae1c199a5891f7a8bc47d53bb1b5c818,8362ab405c35d260dd2328dc207aefcf30778f66,graphrag/utils.py,568,572,"Switching from getTotal() to len(es_res) might introduce logical issues if these don't return the same value. The getTotal() method might return the total number of matching documents across all pages, while len(es_res) only counts the documents in the current page. This could cause premature termination of the loop.
",Code Defect,4,137,70,207,13,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/7151,f189316eae1c199a5891f7a8bc47d53bb1b5c818,8362ab405c35d260dd2328dc207aefcf30778f66,rag/utils/infinity_conn.py,45,49,"Inconsistent indentation - this function uses 8 spaces instead of 4 spaces like the rest of the code
",Code Defect,4,137,70,207,13,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/7151,f189316eae1c199a5891f7a8bc47d53bb1b5c818,8362ab405c35d260dd2328dc207aefcf30778f66,rag/utils/infinity_conn.py,83,84,"SQL injection vulnerability: Single quotes in `v` are not escaped here, unlike list items on line 73. If `v` contains a single quote, it will break the SQL syntax. Add the same escaping: `v.replace(""'"", ""''"")`

```suggestion
            else:
                v = v.replace(""'"", ""''"") if isinstance(v, str) else v
                cond.append(f""filter_fulltext('{k}', '{v}')"")
```",Security Vulnerability,4,137,70,207,13,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/7151,f189316eae1c199a5891f7a8bc47d53bb1b5c818,8362ab405c35d260dd2328dc207aefcf30778f66,rag/utils/infinity_conn.py,577,577,"The code accesses `clmns[v]` without verifying `v` exists as a key, risking KeyError during 'remove' handling when `v` is a string.",Code Defect,4,137,70,207,13,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/7151,f189316eae1c199a5891f7a8bc47d53bb1b5c818,8362ab405c35d260dd2328dc207aefcf30778f66,rag/utils/infinity_conn.py,581,584,"Logic error: `del newValue[k]` is only executed in the `else` block. If `v` is a string (the `if` block), the ""remove"" key remains in `newValue`, causing the subsequent `update` call to try updating a non-existent column named ""remove"".
",Code Defect,4,137,70,207,13,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/7151,f189316eae1c199a5891f7a8bc47d53bb1b5c818,8362ab405c35d260dd2328dc207aefcf30778f66,rag/utils/infinity_conn.py,588,602,"Severe: likely runtime exception when `table_instance` is None. `remove_opt` computation unconditionally uses `table_instance.output(...)` if `removeValue` is set, but `table_instance` can be None (you only guard it when building `clmns`). Add a guard or fail fast before using `table_instance`.

Additionally, `old_v[k]` is assumed to be a list with `.copy()` and `.remove()`. If stored as string/None, this will fail; consider normalizing/validating type first.

```suggestion
        remove_opt = {}     # ""[k,new_value]"": [id_to_update, ...]
        if removeValue:
            if table_instance is None:
                raise RuntimeError(""table_instance is None; cannot apply removeValue updates"")
            col_to_remove = list(removeValue.keys())
            row_to_opt = table_instance.output(col_to_remove + ['id']).filter(filter).to_df()
            row_to_opt = self.getFields(row_to_opt, col_to_remove)
            for id, old_v in row_to_opt.items():
                for k, remove_v in removeValue.items():
                    cur = old_v.get(k)
                    if not isinstance(cur, list):
                        continue
                    if remove_v in cur:
                        new_v = cur.copy()
                        new_v.remove(remove_v)
                        kv_key = json.dumps([k, new_v])
                        remove_opt.setdefault(kv_key, []).append(id)
```",Code Defect,4,137,70,207,13,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/7151,f189316eae1c199a5891f7a8bc47d53bb1b5c818,8362ab405c35d260dd2328dc207aefcf30778f66,rag/utils/infinity_conn.py,605,607,"Potential syntax error: If `filter` is an empty string (which happens if `condition` is empty), the resulting string will start with `"" AND ...""`, which is likely invalid syntax.

Suggestion: Handle the empty filter case.
",Code Defect,4,137,70,207,13,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/7151,f189316eae1c199a5891f7a8bc47d53bb1b5c818,8362ab405c35d260dd2328dc207aefcf30778f66,rag/utils/infinity_conn.py,607,607,"SQL injection vulnerability - concatenating user input directly into SQL query. This is extremely dangerous and should use parameterized queries.
",Security Vulnerability,4,137,70,207,13,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/6691,a63caa1087852ada98964678be26b7c4d8363af6,0a42e5777eb966b26aaf8f2a7d593ae99a4aa87a,graphrag/entity_resolution.py,114,114,"Accessing `.nodes` on the result of `nx.connected_components` (which returns node sets, not graph objects) causes AttributeError; use the set of nodes directly.",Code Defect,3,5,6,11,6,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/6691,a63caa1087852ada98964678be26b7c4d8363af6,0a42e5777eb966b26aaf8f2a7d593ae99a4aa87a,graphrag/entity_resolution.py,115,115,"Critical bug: Lambda function captures loop variable by reference. All async tasks will use the last value of `merging_nodes` instead of their intended values. This will cause incorrect node merging behavior. Fix by using a default argument to capture the value: `lambda nodes=merging_nodes: self._merge_graph_nodes(graph, nodes, change)`

```suggestion
                nursery.start_soon(lambda nodes=merging_nodes: self._merge_graph_nodes(graph, nodes, change))
```",Code Defect,3,5,6,11,6,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/6691,a63caa1087852ada98964678be26b7c4d8363af6,0a42e5777eb966b26aaf8f2a7d593ae99a4aa87a,graphrag/general/extractor.py,205,205,"The direct access to `node1_attrs[""source_id""]` risks KeyError if the attribute is missing; replace with `.get(""source_id"", [])` to safely handle absent attributes during list extension.",Code Defect,3,5,6,11,6,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/6691,a63caa1087852ada98964678be26b7c4d8363af6,0a42e5777eb966b26aaf8f2a7d593ae99a4aa87a,graphrag/general/extractor.py,216,217,"Similar to prior corrections applied to node merging logic, suggest applying consistent idiom here too i.e., prefer creating new combined collection over mutating existing one e.g.: `edge0_attrs[""keywords""] = list(set(edge0_attrs[""keywords""] + edge1_attrs[""keywords""]))`. Improves readability & reduces mutation-related confusion.
",Maintainability and Readability,3,5,6,11,6,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/6691,a63caa1087852ada98964678be26b7c4d8363af6,0a42e5777eb966b26aaf8f2a7d593ae99a4aa87a,graphrag/general/extractor.py,216,219,"Type/ordering consistency: for edges you deduplicate with `list(set(...))`, which produces non-deterministic order. Elsewhere you use `sorted(set(...))` (node source_id). If downstream relies on stable ordering (e.g., tests, hashing, serialization diffs), consider using `sorted(set(...))` consistently for both `keywords` and `source_id`. Also ensure the attributes exist and are lists before calling `extend`.

```suggestion
                        if isinstance(edge0_attrs.get(""keywords""), list) and isinstance(edge1_attrs.get(""keywords""), list):
                            edge0_attrs[""keywords""].extend(edge1_attrs[""keywords""])
                            edge0_attrs[""keywords""] = sorted(set(edge0_attrs[""keywords""]))
                        
                        if isinstance(edge0_attrs.get(""source_id""), list) and isinstance(edge1_attrs.get(""source_id""), list):
                            edge0_attrs[""source_id""].extend(edge1_attrs[""source_id""])
                            edge0_attrs[""source_id""] = sorted(set(edge0_attrs[""source_id""]))
```",Code Defect,3,5,6,11,6,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/6691,a63caa1087852ada98964678be26b7c4d8363af6,0a42e5777eb966b26aaf8f2a7d593ae99a4aa87a,graphrag/utils.py,442,442,"The change replaces concurrent edge deletion (via `nursery.start_soon`) with sequential execution (via `await trio.to_thread.run_sync`), causing unnecessary performance degradation when removing multiple edges.",Performance,3,5,6,11,6,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/6553,705123406ec7cd5eb1f9be26f6c5c31357aeffc9,b1c874698469ac999d210cd8cde59425781e4da2,api/apps/api_app.py,618,621,"The method `DocumentService.get_doc_ids_by_doc_names` returns `None` if no documents are found. This will cause a `TypeError` when checking `if doc_id not in doc_ids` and an `AttributeError` when calling `doc_ids.append(doc_id)`. Please ensure `doc_ids` is initialized to an empty list if the service returns `None`.
",Code Defect,4,33,4,37,6,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/6553,705123406ec7cd5eb1f9be26f6c5c31357aeffc9,b1c874698469ac999d210cd8cde59425781e4da2,api/db/services/common_service.py,267,275,"Potential SQL error when `pids` is an empty list. In Peewee ORM, using `.in_([])` generates invalid SQL `IN ()` which causes a database exception. Looking at the usage in `user_canvas_version.py`, `delete_ids` could be empty if the count is exactly 20 or less. Consider adding an empty list check before executing the delete operation.

```suggestion
    @classmethod
    @DB.connection_context()
    def delete_by_ids(cls, pids):
        # Delete multiple records by their IDs
        # Args:
        #     pids: List of record IDs
        # Returns:
        #     Number of records deleted
        if not pids:
            return 0
        return cls.model.delete().where(cls.model.id.in_(pids)).execute()
```",Code Defect,4,33,4,37,6,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/6553,705123406ec7cd5eb1f9be26f6c5c31357aeffc9,b1c874698469ac999d210cd8cde59425781e4da2,api/db/services/common_service.py,269,269,The new `delete_by_ids` method processes multiple deletions without transactional integrity. Add `@DB.atomic()` to ensure all deletions succeed or fail atomically.,Code Defect,4,33,4,37,6,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/6553,705123406ec7cd5eb1f9be26f6c5c31357aeffc9,b1c874698469ac999d210cd8cde59425781e4da2,api/db/services/document_service.py,339,339,"The new method `get_doc_ids_by_doc_names` has two critical issues:  
- Always returns `None` due to missing return statement for query results when documents are found.  
- Fails with empty `doc_names` input, causing invalid SQL from `IN ()` clause.",Code Defect,4,33,4,37,6,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/6553,705123406ec7cd5eb1f9be26f6c5c31357aeffc9,b1c874698469ac999d210cd8cde59425781e4da2,api/db/services/user_canvas_version.py,38,38,The class method `delete_all_versions` uses a hardcoded service reference instead of the class reference `cls` for bulk deletion. Replace `UserCanvasVersionService.delete_by_ids` with `cls.delete_by_ids` to properly support inheritance and maintain encapsulation.,Maintainability and Readability,4,33,4,37,6,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/6553,705123406ec7cd5eb1f9be26f6c5c31357aeffc9,b1c874698469ac999d210cd8cde59425781e4da2,api/db/services/user_canvas_version.py,38,38,"Good performance improvement! Using bulk delete with `delete_by_ids()` instead of multiple individual `delete()` calls reduces database round trips from O(n) to O(1).

Minor suggestion: Consider adding a check to avoid the delete query if `delete_ids` is empty:
```python
if delete_ids:
    UserCanvasVersionService.delete_by_ids(delete_ids)
```",Performance,4,33,4,37,6,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/5065,2d06022b78536bd22a0fd83f38804f39aa34cce8,469460483665000f522b6c9a6583bb34f17a954b,agent/component/rewrite.py,49,49,"**Issue: Typo in prompt text**

The text ""If the user's latest question is completely"" is incomplete and grammatically incorrect. It should say something like ""If the user's latest question is complete"" or ""If the user's latest question is completely self-contained"".

**Suggested fix:**
```python
    - If the user's latest question is complete, don't do anything, just return the original question.
```

This typo exists in the original code too, but since you're refactoring this section, it's a good opportunity to fix it.",Maintainability and Readability,4,63,2,65,9,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/5065,2d06022b78536bd22a0fd83f38804f39aa34cce8,469460483665000f522b6c9a6583bb34f17a954b,web/src/components/api-service/embed-modal/index.tsx,42,49,"Semantic mismatch: The checkbox label is 'avatarHidden' but when checked, it adds 'visible_avatar=1' to the URL. This is confusing. If the label means 'hide avatar', checking it should hide the avatar (not make it visible). Consider either: 1) Renaming the state to 'hideAvatar' and inverting the logic (!hideAvatar for URL param), or 2) Changing the label to something like 'showAvatar' or 'visibleAvatar' to match the current behavior.
",Maintainability and Readability,4,63,2,65,9,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/5065,2d06022b78536bd22a0fd83f38804f39aa34cce8,469460483665000f522b6c9a6583bb34f17a954b,web/src/components/api-service/embed-modal/index.tsx,45,56,"The `iframeSrc` is computed by calling `generateIframeSrc()` during render, but this function is only called once at component initialization. When `visibleAvatar` or `locale` state changes via the Checkbox or Select components, the `iframeSrc` variable won't be recalculated, so the displayed iframe code won't reflect the user's selected options. The `text` template will always show the initial iframe src.

**Suggestion**: Move the `generateIframeSrc` logic inside the component body to recalculate on every render, or use `useMemo` to memoize the computed value based on state dependencies:

```typescript
const iframeSrc = useMemo(() => {
  let src = `${location.origin}/chat/share?shared_id=${token}&from=${form}&auth=${beta}`;
  if (visibleAvatar) {
    src += '&visible_avatar=1';
  }
  if (locale) {
    src += `&locale=${locale}`;
  }
  return src;
}, [token, form, beta, visibleAvatar, locale]);
```

```suggestion
  const iframeSrc = useMemo(() => {
    let src = `${location.origin}/chat/share?shared_id=${token}&from=${form}&auth=${beta}`;
    if (visibleAvatar) {
      src += '&visible_avatar=1';
    }
    if (locale) {
      src += `&locale=${locale}`;
    }
    return src;
  }, [token, form, beta, visibleAvatar, locale]);
```",Code Defect,4,63,2,65,9,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/5065,2d06022b78536bd22a0fd83f38804f39aa34cce8,469460483665000f522b6c9a6583bb34f17a954b,web/src/components/api-service/embed-modal/index.tsx,56,56,"Performance: The iframeSrc is recalculated on every render. Since it depends on state variables, consider wrapping it with useMemo to avoid unnecessary recalculations: `const iframeSrc = useMemo(() => generateIframeSrc(), [visibleAvatar, locale, token, form, beta]);`
",Performance,4,63,2,65,9,115501,2824,745,520,10
aacr_bench,python,infiniflow/ragflow,https://github.com/infiniflow/ragflow,https://github.com/infiniflow/ragflow/pull/5065,2d06022b78536bd22a0fd83f38804f39aa34cce8,469460483665000f522b6c9a6583bb34f17a954b,web/src/components/api-service/embed-modal/index.tsx,81,81,"Label 'avatarHidden' implies checking hides avatar, but implementation shows avatar when checked. Consider renaming label to 'showAvatar' or invert logic for intuitive UX.
",Code Defect,4,63,2,65,9,115501,2824,745,520,10
aacr_bench,python,vllm-project/vllm,https://github.com/vllm-project/vllm,https://github.com/vllm-project/vllm/pull/12608,075f1b5b8015e343f25b45d36ccff571cb39739b,7a8987dac5f0ed0c798a73e8b4ec8f5e640bc63a,vllm/v1/core/kv_cache_manager.py,116,116,"The `new_computed_blocks` parameter should be made optional with a default value of `None`, then initialized to an empty list internally to eliminate the need for callers to explicitly pass empty lists.",Maintainability and Readability,3,78,116,194,7,187026,4549,2903,535,7
aacr_bench,python,vllm-project/vllm,https://github.com/vllm-project/vllm,https://github.com/vllm-project/vllm/pull/12608,075f1b5b8015e343f25b45d36ccff571cb39739b,7a8987dac5f0ed0c798a73e8b4ec8f5e640bc63a,vllm/v1/core/kv_cache_manager.py,154,155,"There is a spelling error in the comment: 'cacheing' should be 'caching'.

```suggestion
        # The number of computed tokens is the number of computed tokens plus
        # the new prefix caching hits
```",Maintainability and Readability,3,78,116,194,7,187026,4549,2903,535,7
aacr_bench,python,vllm-project/vllm,https://github.com/vllm-project/vllm,https://github.com/vllm-project/vllm/pull/12608,075f1b5b8015e343f25b45d36ccff571cb39739b,7a8987dac5f0ed0c798a73e8b4ec8f5e640bc63a,vllm/v1/core/kv_cache_manager.py,425,438,"The `_untouch` method violates LRU cache policy by appending freed blocks to the end of `free_block_queue`, making them least likely to be reused immediately. During memory pressure (when allocation fails), these blocks should be prioritized for reuse as they represent the least recently used candidates and must be added to the front of the queue.",Code Defect,3,78,116,194,7,187026,4549,2903,535,7
aacr_bench,python,vllm-project/vllm,https://github.com/vllm-project/vllm,https://github.com/vllm-project/vllm/pull/12608,075f1b5b8015e343f25b45d36ccff571cb39739b,7a8987dac5f0ed0c798a73e8b4ec8f5e640bc63a,vllm/v1/core/kv_cache_manager.py,426,432,"Documentation Error: The verb form should be ""Untouching"" to match the sentence structure. Also, the parameter description incorrectly states ""blocks to touch"" when it should be ""blocks to untouch"".
",Maintainability and Readability,3,78,116,194,7,187026,4549,2903,535,7
aacr_bench,python,vllm-project/vllm,https://github.com/vllm-project/vllm,https://github.com/vllm-project/vllm/pull/12608,075f1b5b8015e343f25b45d36ccff571cb39739b,7a8987dac5f0ed0c798a73e8b4ec8f5e640bc63a,vllm/v1/core/kv_cache_manager.py,426,426,"Minor wording improvement: 'Untouch a block decreases' should be 'Untouch blocks decrease' since the method handles multiple blocks
",Maintainability and Readability,3,78,116,194,7,187026,4549,2903,535,7
aacr_bench,python,vllm-project/vllm,https://github.com/vllm-project/vllm,https://github.com/vllm-project/vllm/pull/12608,075f1b5b8015e343f25b45d36ccff571cb39739b,7a8987dac5f0ed0c798a73e8b4ec8f5e640bc63a,vllm/v1/core/scheduler.py,141,142,"Serious logical issue: allocate_slots is called with an empty list for new_computed_blocks parameter, but the method expects blocks that have hit prefix caching. For RUNNING requests, computed blocks should be retrieved first using get_computed_blocks() and passed instead of an empty list.
",Code Defect,3,78,116,194,7,187026,4549,2903,535,7
aacr_bench,python,vllm-project/vllm,https://github.com/vllm-project/vllm,https://github.com/vllm-project/vllm/pull/15998,a800045d0e2473ce173865edb83967cd210dec4c,5e125e74d1b9739025ccb81106e28ce9b0dd4ea5,benchmarks/README.md,196,196,"Inconsistent script path prefix: This example uses `vllm/benchmarks/benchmark_serving.py` while the throughput benchmark example at line 301 uses `benchmarks/benchmark_throughput.py` (without the `vllm/` prefix).

For consistency and to avoid user confusion, both examples should use the same path convention. Based on the actual file structure and the throughput example, this should likely be `benchmarks/benchmark_serving.py` (without the `vllm/` prefix).

```
Fix benchmarks/README.md:196: Remove 'vllm/' prefix from the script path to match the convention used in other examples throughout the document
```",Maintainability and Readability,2,44,11,55,4,187026,4549,2903,535,7
aacr_bench,python,vllm-project/vllm,https://github.com/vllm-project/vllm,https://github.com/vllm-project/vllm/pull/15998,a800045d0e2473ce173865edb83967cd210dec4c,5e125e74d1b9739025ccb81106e28ce9b0dd4ea5,benchmarks/benchmark_throughput.py,335,338,"The AIMODataset condition hardcodes dataset_split to 'train' while other dataset types use args.hf_split. This inconsistency may limit flexibility when users want to use different splits for AIMODataset. Consider using args.hf_split like other dataset types for consistency.
",Code Defect,2,44,11,55,4,187026,4549,2903,535,7
aacr_bench,python,vllm-project/vllm,https://github.com/vllm-project/vllm,https://github.com/vllm-project/vllm/pull/24425,6217b0c46176fa51196d862e02e1b3722eefa4de,f4962a6d55a340ebb569d377c842deff7611d8f7,vllm/distributed/kv_transfer/kv_connector/v1/multi_connector.py,96,97,"Redundant exception message in logger.exception call: the current implementation includes the exception string in the format specifier, but logger.exception automatically appends full exception details, causing duplication. Remove the `: %s` format specifier and `str(e)` argument.",Code Defect,1,12,0,12,2,187026,4549,2903,535,7
aacr_bench,python,vllm-project/vllm,https://github.com/vllm-project/vllm,https://github.com/vllm-project/vllm/pull/19756,3fe18934d7f33b98812d7402463fe171c24efc77,c3bf9bad11193ee684ed6083b6692d0b5bf2bac7,vllm/model_executor/models/qwen2_vl.py,822,823,"Hardcoded token limits (16384 for images, 98304 for videos) in `get_max_tokens_per_item` should be replaced with named constants to improve readability and maintainability.",Maintainability and Readability,3,50,1,51,4,187026,4549,2903,535,7
aacr_bench,python,vllm-project/vllm,https://github.com/vllm-project/vllm,https://github.com/vllm-project/vllm/pull/19756,3fe18934d7f33b98812d7402463fe171c24efc77,c3bf9bad11193ee684ed6083b6692d0b5bf2bac7,vllm/model_executor/models/qwen2_vl.py,822,823,"`get_max_tokens_per_item()` now hard-codes max token counts for image/video. Please verify these values are correct for **Qwen2-VL** and match the intended *token* definition used by vLLM (i.e., number of vision tokens produced by the encoder after preprocessing), not context length or pixels. If these are off by a factor (e.g., frames vs tokens), it can either (a) allow inputs that later OOM, or (b) unnecessarily reject valid inputs / underutilize capacity. Consider deriving these from the HF config (vision grid/patch/merge sizes, max frames) or referencing a shared constant used elsewhere to avoid silent drift.",Code Defect,3,50,1,51,4,187026,4549,2903,535,7
aacr_bench,python,vllm-project/vllm,https://github.com/vllm-project/vllm,https://github.com/vllm-project/vllm/pull/19756,3fe18934d7f33b98812d7402463fe171c24efc77,c3bf9bad11193ee684ed6083b6692d0b5bf2bac7,vllm/multimodal/processing.py,1104,1104,"The docstring for `get_max_tokens_per_item` lacks precision regarding the scope of token limits. It should specify ""per item"" as suggested in the review comment to accurately describe that the method returns maximum tokens per individual item rather than global modality limits.",Maintainability and Readability,3,50,1,51,4,187026,4549,2903,535,7
aacr_bench,python,vllm-project/vllm,https://github.com/vllm-project/vllm,https://github.com/vllm-project/vllm/pull/19756,3fe18934d7f33b98812d7402463fe171c24efc77,c3bf9bad11193ee684ed6083b6692d0b5bf2bac7,vllm/multimodal/profiling.py,256,258,"The implementation incorrectly returns per-modality max tokens without aggregating to the required total max tokens (sum of max tokens per modality multiplied by counts).  
- Video modality handling is broken due to removal of `_get_dummy_mm_inputs` call, which uses sequence length to determine maximum frames.",Code Defect,3,50,1,51,4,187026,4549,2903,535,7
aacr_bench,python,vllm-project/vllm,https://github.com/vllm-project/vllm,https://github.com/vllm-project/vllm/pull/17425,134705b1474ddcfac234a0a01313874f7c8b59bc,d8037867313eef09779b265ea4bace76d2d118ba,vllm/logger.py,55,58,"Serious logic issue: The @lru_cache decorator caches based on ALL arguments including *args, which breaks the 'print once' semantics. When the same message format is logged with different argument values (e.g., logger.info_once('Value: %s', 1) then logger.info_once('Value: %s', 2)), both will be printed because they create different cache entries. The cache should only consider the message format string, not the formatting arguments. Consider using a different caching strategy that only caches based on (logger, msg) or implementing a custom cache that ignores the *args for cache key generation.
",Code Defect,13,75,79,154,11,187026,4549,2903,535,7
aacr_bench,python,vllm-project/vllm,https://github.com/vllm-project/vllm,https://github.com/vllm-project/vllm/pull/17425,134705b1474ddcfac234a0a01313874f7c8b59bc,d8037867313eef09779b265ea4bace76d2d118ba,vllm/logger.py,55,58,"Potential memory growth: these functions are decorated with @lru_cache and now include `*args` in the cache key. If call sites pass many distinct argument combinations (e.g., dynamic values), the cache can grow without bound over a long-running process. Consider setting `@lru_cache(maxsize=...)`, caching only on the formatted message key you intend to dedupe, or using a bounded set per logger.",Performance,13,75,79,154,11,187026,4549,2903,535,7
aacr_bench,python,vllm-project/vllm,https://github.com/vllm-project/vllm,https://github.com/vllm-project/vllm/pull/17425,134705b1474ddcfac234a0a01313874f7c8b59bc,d8037867313eef09779b265ea4bace76d2d118ba,vllm/model_executor/model_loader/weight_utils.py,718,721,"Potential issue: this change switches `warning_once` from f-string to %-style formatting with extra args. Please confirm `logger.warning_once` supports the standard logging signature `warning_once(msg, *args, **kwargs)` and forwards args to the logger. If `warning_once` only accepts a single pre-formatted string, this will raise `TypeError` at runtime and also break the intended message. If it doesn’t support args, keep f-strings or explicitly format via `msg % (..)` / `.format()` before passing.",Code Defect,13,75,79,154,11,187026,4549,2903,535,7
aacr_bench,python,vllm-project/vllm,https://github.com/vllm-project/vllm,https://github.com/vllm-project/vllm/pull/17425,134705b1474ddcfac234a0a01313874f7c8b59bc,d8037867313eef09779b265ea4bace76d2d118ba,vllm/model_executor/model_loader/weight_utils.py,719,719,"Formatting issue: There are two spaces before `noqa` instead of one. Should be `# noqa:` not `#  noqa:`.

**Suggested Fix:**
```python
""Found kv_scale in the checkpoint (e.g. %s), but not found the expected name in the model (e.g. %s). kv_scale is not loaded."",  # noqa: E501
```",Maintainability and Readability,13,75,79,154,11,187026,4549,2903,535,7
aacr_bench,python,vllm-project/vllm,https://github.com/vllm-project/vllm,https://github.com/vllm-project/vllm/pull/17425,134705b1474ddcfac234a0a01313874f7c8b59bc,d8037867313eef09779b265ea4bace76d2d118ba,vllm/model_executor/models/qwen2_moe.py,465,465,"Formatting issue: There are two spaces before `noqa` instead of one. Should be `# noqa:` not `#  noqa:`.

**Suggested Fix:**
```python
""Found kv_scale in the checkpoint (e.g. %s), but not found the expected name in the model (e.g. %s). kv_scale is not loaded."",  # noqa: E501
```",Maintainability and Readability,13,75,79,154,11,187026,4549,2903,535,7
